"04 gen 2011, 13:12";"04 gen 2011, 23:47";"Il porto del tradimento";"O'Brian, Patrick";H1;;;;
"01 nov 2010, 15:57";"14 giu 2016, 17:27";"Il possesso";"Doubtfire Dianne";"crt1";;;;
"01 nov 2010, 16:39";"01 nov 2010, 16:39";"Il potere assoluto";"Ford David";K5;;;;
"24 ott 2010, 13:37";"24 ott 2010, 13:37";"Il potere del cane";"Winslow Don";N5;;;;
"11 ott 2015, 14:27";"14 giu 2016, 17:27";"Il potere del cane";"Wislow Don";N1;;;;
"24 ott 2010, 12:52";"24 ott 2010, 12:52";"Il potere del domani";"Offeddu Ciriaco";N5;;;;
"24 ott 2010, 13:20";"28 ago 2015, 13:15";"Il potere della spada";"Smith Wilburg";Fienile;;;;
"30 gen 2011, 16:05";"05 feb 2011, 21:25";"Il potere do carta";"Weiss I.";E2;;;;
"04 gen 2011, 14:55";"14 giu 2016, 17:27";"Il potere e la gloria";"Greene Graham";D4;;;;
"01 nov 2010, 16:41";"01 nov 2010, 16:41";"Il presidente";"Bury Stephen";K4;;;;
"06 nov 2011, 13:06";"14 giu 2016, 17:27";"Il prezzo";"Gerritsen Tess";"Crt3";;;;
"24 ott 2010, 16:29";"24 ott 2010, 16:29";"Il prigioniero e l'angoscia";"Hutchinson R.C.";J5;;;;
"04 gen 2011, 17:08";"04 gen 2011, 23:47";"Il primo e l'ultimo";"Galland A.";F2;;;;
"26 gen 2011, 20:44";"28 gen 2011, 17:15";"Il principe felice - Una casa di melograni";"Wilde Oscar";Cer;;;;
"23 ott 2010, 17:51";"23 ott 2010, 17:55";"Il problema storico del fascismo";"Aa. Vv. ";L2;;;;
"06 nov 2011, 13:36";"02 giu 2012, 14:51";"Il processo";"Kafka Franz";U1;2;;;
"06 set 2015, 15:40";"14 giu 2016, 17:27";"Il professionista";"Grisham John";J1;;;;
"23 ott 2010, 17:08";"23 ott 2010, 17:46";"Il profumo dell'invisibile";"Manara Milo";L1;;;;
"04 gen 2011, 15:40";"04 gen 2011, 23:47";"Il pugno di Dio";"Forsyth Frederick";G3;;;;
"04 gen 2011, 15:39";"04 gen 2011, 23:47";"Il quarto protocollo";"Forsyth Frederick";G3;;;;
"24 ott 2010, 12:53";"24 ott 2010, 12:53";"Il quinto girno";"Shaetzing Frank";N5;;;;
"24 ott 2010, 14:46";"24 ott 2010, 14:46";"Il rapporto Pelokan";"Grisham John";J1;;;;
"24 ott 2010, 14:46";"24 ott 2010, 14:46";"Il re dei torti";"Grisham John";J1;;;;
"04 gen 2011, 15:29";"04 gen 2011, 23:47";"Il re del mare";"Salgari Emilio";G3;;;;
"18 gen 2011, 20:31";"28 gen 2011, 17:15";"Il Re delle due Sicile";"Kusniewicz Andrzej";Cer;;;;
"24 ott 2010, 14:19";"14 giu 2016, 17:27";"Il re di Girgenti";"Camilleri Andrea";T3;;;;
"01 nov 2010, 16:31";"01 nov 2010, 16:31";"Il re non nato";"May Julian";K4;;;;
"24 ott 2010, 13:52";"14 giu 2016, 17:27";"Il regno di questa terra";"Carpentier Alejo";K1;;;;
"24 ott 2010, 12:32";"24 ott 2010, 12:32";"Il restauratore";"Silva Daniel";N5;;;;
"11 ott 2015, 13:27";"14 giu 2016, 17:27";"Il ricatto";"Grisham John";J1;;;;
"24 ott 2010, 13:41";"14 giu 2016, 17:27";"Il richiamo della foresta";"London Jack";O2;;;;
"04 gen 2011, 17:25";"04 gen 2011, 23:47";"Il riposo del guerriero";"Rochefort C.";F2;;;;
"04 gen 2011, 14:42";"04 gen 2011, 23:47";"Il riscatto di Ender";"Scott Card Orson";H4;;;;
"01 nov 2010, 16:33";"01 nov 2010, 16:33";"Il riscatto di Ender";"Scott Card Orson";K4;;;;
"24 ott 2010, 12:28";"24 ott 2010, 12:29";"Il riseveglio del Paratwa";"Hinz C.";O2;;;;
"30 gen 2011, 15:55";"05 feb 2011, 21:25";"Il ritorno del colonnello";"Crippa Geo Renato";E2;;;;
"11 ott 2015, 14:22";"14 giu 2016, 17:27";"Il ritorno del legame sociale";"Barcellona Pietro";P2;;;;
"24 ott 2010, 16:56";"24 ott 2010, 16:56";"Il ritorno di Jim Digriz";"Harrison Harry";I3;;;;
"26 gen 2011, 20:46";"28 gen 2011, 17:15";"Il ritratto di Dorian Gray";"Wilde Oscar";Cer;;;;
"24 ott 2010, 16:26";"24 ott 2010, 16:26";"Il romazo di un chirurgo";"Kades Hans";J5;;;;
"06 nov 2011, 12:45";"02 giu 2012, 14:51";"Il rosso e il nero";"Stendhal";U1;2;;;
"04 gen 2011, 13:13";"04 gen 2011, 23:47";"Il rovescio della medaglia";"O'Brian, Patrick";H1;;;;
"24 ott 2010, 16:39";"24 ott 2010, 16:40";"Il sangue dell'azteco";"Jennings Gary";I5;;;;
"24 ott 2010, 17:07";"24 ott 2010, 17:08";"Il santuario di S.Patrizio";"Gusmini Pino";I3;;;;
"04 gen 2011, 15:44";"04 gen 2011, 23:47";"Il sarto di Panama";"Le Carre' John";G3;;;;
"22 lug 2011, 18:13";"06 nov 2011, 11:14";"Il secolo breve 1914 - 1991";"Hobsbawm Eric J.";Cernusco;;;;
"04 gen 2011, 17:07";"04 gen 2011, 23:47";"Il secondo io";"Turkle Sherry";F3;;;;
"04 gen 2011, 16:23";"04 gen 2011, 23:47";"Il secondo tragico libro di Fantozzi";"Villaggio Paolo";F5;;;;
"01 nov 2010, 16:04";"14 giu 2016, 17:27";"Il seme della violenza";"Hunter Evan";"crt2";;;;
"23 ott 2010, 19:30";"23 ott 2010, 19:30";"Il senso del meraviglioso";"AaVv a cura di Prgameno Silvano";M5;;;;
"18 gen 2011, 19:08";"06 nov 2011, 11:14";"Il silenzio dei chiostri";"Gimenez-Bartlett Alicia";Cer;;;;
"24 ott 2010, 16:48";"24 ott 2010, 16:48";"Il simbolo della rinascita";"Brin David";I4;;;;
"04 gen 2011, 15:41";"04 gen 2011, 23:47";"Il simulatore";"Forsyth Frederick";G3;;;;
"06 set 2015, 15:48";"14 giu 2016, 17:27";"Il sistema politico italiano";"Farneti Paolo ";T2;;;;
"24 ott 2010, 14:45";"24 ott 2010, 14:45";"Il socio";"Grisham John";J1;;;;
"01 nov 2010, 15:27";"28 ago 2015, 13:15";"Il socio";"Prieto Gennaro";J3;;;;
"13 ott 2011, 16:56";"06 nov 2011, 11:15";"Il sognatore d'armi";"Dick Philip K.";I3;;;;
"23 ott 2010, 19:27";"23 ott 2010, 19:27";"Il sole nero";"Farmer Philip J.";M5;;;;
"24 ott 2010, 14:53";"24 ott 2010, 14:53";"Il sole nudo";"Asimov Isaac";J2;;;;
"16 ago 2012, 13:01";"14 giu 2016, 17:27";"Il sorriso di Andrea";"Camilleri Andrea";T3;;;;
"30 gen 2011, 16:47";"05 feb 2011, 21:25";"Il sottosopra";"Bocca Giorgio";D1;;;;
"20 gen 2013, 12:29";"29 ott 2013, 17:46";"Il talento del cuoco";"Suter Martin";N1;;;;
"04 gen 2011, 15:15";"14 giu 2016, 17:27";"Il teatro di Sabbath";"Roth Philip";D4;;;;
"24 ott 2010, 16:53";"24 ott 2010, 16:53";"Il telepatico";"Brunner John";I4;;;;
"24 ott 2010, 16:51";"24 ott 2010, 16:52";"Il tempo del ginepro";"Wilhelm Kate";I4;;;;
"24 ott 2010, 12:40";"24 ott 2010, 12:41";"Il tempo del papa re";"Chigi principe";N5;;;;
"04 gen 2011, 15:59";"04 gen 2011, 23:47";"Il tempo e' il solo nemico";"Bishop Michael";G4;;;;
"24 ott 2010, 13:43";"14 giu 2016, 17:27";"Il tempo, grande scultore";"Yourcenar Marguerite";O2;;;;
"30 gen 2011, 15:34";"05 feb 2011, 21:25";"Il terrore dalla sesta luna";"Heinlein Robert A.";E1;;;;
"04 gen 2011, 13:37";"04 gen 2011, 23:47";"Il terzo gemello";"Follet Ken";H3;;;;
"24 ott 2010, 14:46";"24 ott 2010, 14:46";"Il testamento";"Grisham John";J1;;;;
"30 gen 2011, 16:57";"05 feb 2011, 21:25";"Il Tevere più largo";"Spadolini Giovanni";D1;;;;
"24 ott 2010, 12:18";"24 ott 2010, 12:19";"Il tiranno";"Manfredi Valerio Massimo";O1;;;;
"24 ott 2010, 14:53";"24 ott 2010, 14:53";"Il tiranno dei mondi";"Asimov Isaac";J2;;;;
"23 ott 2010, 18:57";"23 ott 2010, 18:57";"Il toscano guida completa al sigaro italiano";"Testa F. e Marconi A.";L4;;;;
"04 gen 2011, 17:23";"04 gen 2011, 23:47";"Il traditore";"O'Flaherty Liam";F2;;;;
"23 ott 2010, 18:43";"14 giu 2016, 17:27";"Il tredicesimo apostolo";"Vale Eugene";"Crt4";;;;
"04 gen 2011, 14:54";"14 giu 2016, 17:27";"Il treno d'Istanbul";"Greene Graham";D4;;;;
"01 nov 2010, 15:26";"28 ago 2015, 13:15";"Il velo nero";"Dickens Charles";J3;;;;
"04 gen 2011, 15:37";"04 gen 2011, 23:47";"Il vendicatore";"Forsyth Frederick";G3;;;;
"30 gen 2011, 16:47";"05 feb 2011, 21:25";"Il ventennio della pacchia";Preda-Tedeschi;D1;;;;
"23 ott 2010, 17:19";"23 ott 2010, 17:46";"Il vero conservatore";"Goldwater Barry";L1;;;;
"24 ott 2010, 12:21";"24 ott 2010, 12:21";"Il viaggiatore";"Jennings Gary";O2;;;;
"18 gen 2011, 20:29";"28 gen 2011, 17:15";"Il viaggio d'Urien";"Gide André";Cer;;;;
"18 gen 2011, 20:28";"28 gen 2011, 17:15";"Il villaggio di Stepàncikove";"Dostojevskij Fjodor";Cer;;;;
"18 gen 2011, 20:35";"28 gen 2011, 17:15";"Il violino di faenza";Champfleury;Cer;;;;
"04 gen 2011, 13:17";"04 gen 2011, 23:47";"Il volo del calabrone";"Follet Ken";H3;;;;
"21 ago 2015, 16:00";"28 ago 2015, 13:15";"Ilcondominio negli edifici voll 1 e 2";"Rizzi Luigi, Rizzi Vincenzo";D3;;;;
"23 ott 2010, 20:21";"02 giu 2012, 14:51";"Ilium l'assedio";"Simmons Dan";N5;;;;
"23 ott 2010, 20:20";"02 giu 2012, 14:51";"Ilium la rivolta";"Simmons Dan";N5;;;;
"24 ott 2010, 12:34";"29 ott 2013, 17:46";"Immersione rapida";"Sontag Sherry, Drew Cristopher";N5;;;;
"20 gen 2013, 12:31";"29 ott 2013, 17:46";"Imperi dell'Atlantivo";"Elliott John H.";U1;;;;
"04 gen 2011, 16:31";"14 giu 2016, 17:27";Imperium;"Harris Robert";M3;;;;
"21 ago 2015, 12:27";"28 ago 2015, 13:15";"Impero celeste";"Mallett-Joris Francoise";Fienile;;;;
"24 ott 2010, 12:35";"24 ott 2010, 12:36";"In cerca di Klingsor";"Volpi Jorge";N5;;;;
"23 ott 2010, 14:48";"23 ott 2010, 15:04";"In nome della necessita  (1)";"Malrieu Jean-Paul";A1;;;;
"23 ott 2010, 14:51";"23 ott 2010, 15:04";"In nome della necessita  (2)";"Malrieu Jean-Paul";A1;;;;
"01 nov 2010, 16:21";"01 nov 2010, 16:21";"In nome della ragione";"Mumford L.";K3;;;;
"04 gen 2011, 16:38";"04 gen 2011, 23:47";"In presenza del nemico";"Turtledove Harry";F5;;;;
"23 ott 2010, 17:09";"23 ott 2010, 17:46";"Incantesimi portatili";"Fortina Andrea";L1;;;;
"21 ago 2015, 12:19";"28 ago 2015, 13:15";"Incidente al motel";"Hersey john";Fienile;;;;
"30 gen 2011, 16:21";"05 feb 2011, 21:25";"Inconrto con Io";"Scalfari Eugenio";E3;;;;
"01 nov 2010, 15:11";"01 nov 2010, 15:11";"Incontri programmati";"Enstron Robert";I2;;;;
"23 ott 2010, 19:37";"23 ott 2010, 19:38";"Incontro con gli Hefn";"Moffett Judith";M5;;;;
"23 ott 2010, 14:29";"23 ott 2010, 15:04";"Indagini sulla struttura urbana";"Denver, Dickman, Foley ed altri";A1;;;;
"28 ott 2010, 22:05";"28 ott 2010, 23:41";Ines;"Baldazzini Roberto";A2;;;;
"24 ott 2010, 13:48";"14 giu 2016, 17:27";"Ingegneria costituzionale comparata";"Sartori Giovanni";L2;;;;
"24 ott 2010, 13:34";"24 ott 2010, 13:34";"Inglese Italiani";Hazon;Q2;;;;
"06 set 2015, 19:49";"14 giu 2016, 17:27";"Innocente";"Grisham John";J1;;;;
"28 ott 2010, 23:21";"28 ott 2010, 23:41";"Interactive computer graphics";Walker;A4;;;;
"23 ott 2010, 14:36";"23 ott 2010, 15:04";"Introduction to digital computer applications";"Favret Andrew";A1;;;;
"21 ago 2015, 15:51";"28 ago 2015, 13:15";"Introduzione all'analisi per sistemi";"West Curchmann C.";D3;;;;
"21 ago 2015, 15:53";"28 ago 2015, 13:15";"Introduzione alla ricerca operativa";"Giardina Basilio";D3;;;;
"23 ott 2010, 14:10";"23 ott 2010, 15:04";"Introduzione alla simulazione discreta. ";"Iazeolla Giuseppe";A1;;;;
"30 gen 2011, 16:58";"05 feb 2011, 21:25";"Intrrnational keyboard reference guide";Wyse;D1;;;;
"24 ott 2010, 16:10";"14 giu 2016, 17:27";"Invasione anno zero";"Turtledove Harry";D2;;;;
"06 set 2015, 15:45";"14 giu 2016, 17:27";"Invasione: atto finale";"Turtledove Harry";D2;;;;
"06 set 2015, 15:44";"14 giu 2016, 17:27";"Invasione: atto terzo";"Turtledove Harry";D2;;;;
"06 set 2015, 15:43";"14 giu 2016, 17:27";"Invasione: fase seconda";"Turtledove Harry";D2;;;;
"04 gen 2011, 13:50";"28 ago 2015, 13:15";"Invasori terrestri";"Silverberg Robert";J5;;;;
"23 ott 2010, 19:48";"23 ott 2010, 19:48";"Invasori terrestri";"Silverberg Robert";M5;;;;
"24 ott 2010, 14:15";"14 giu 2016, 17:27";"Investigatori privati";"Fair A.A.";P2;;;;
"23 ott 2010, 18:32";"23 ott 2010, 18:33";Invisible;"Robinson Patrick";L4;;;;
"11 ott 2015, 13:09";"14 giu 2016, 17:27";"Io confesso";"Grisham John";J1;;;;
"24 ott 2010, 13:30";"14 giu 2016, 17:27";"Io e lui";"Coates John";"Crt4";;;;
"01 nov 2010, 15:15";"01 nov 2010, 15:15";"Io Nomikos l'immortale";"Zelazny Roger";I2;;;;
"04 gen 2011, 14:44";"14 giu 2016, 17:27";"Io vinco tu perdi";"Dixit A. e Nalebuff B.";"Crt3";;;;
"04 gen 2011, 16:21";"04 gen 2011, 23:47";"Io, erotica";"Ligny Jean-Marc";F5;;;;
"23 ott 2010, 18:00";"23 ott 2010, 18:01";"Io, Nero Wolfe cinque inchieste nella 35a strada";"Stout Rex";L3;;;;
"23 ott 2010, 17:42";"23 ott 2010, 17:46";"Io, spia dell'ovra";"Giannini Alberto ";L2;;;;
"23 ott 2010, 19:17";"23 ott 2010, 19:17";Iperione;"Holderlin Friedrich";M5;;;;
"01 nov 2010, 16:39";"01 nov 2010, 16:39";Islanda;"Lonely Planet";K5;;;;
"30 gen 2011, 16:43";"05 feb 2011, 21:25";"Isonzo 1917";"Silvestri Mario";D1;;;;
"24 ott 2010, 17:07";"24 ott 2010, 17:08";"Italia settentrionale- Guida Breve";"Touring Club";I3;;;;
"06 set 2015, 14:52";"14 giu 2016, 17:27";"Italia, cresci o esci!";"Abravanel R. D'Agnese Luca";F5;;;;
"24 ott 2010, 12:53";"24 ott 2010, 12:53";"Jack dai mille volti";"May Julian";N5;;;;
"23 ott 2010, 19:15";"23 ott 2010, 19:15";"Jack lo squartatore: la vera storia";"Begg Paul";M5;;;;
"23 ott 2010, 19:47";"23 ott 2010, 19:47";Jem;"Pohl Frederik";M5;;;;
"24 ott 2010, 16:51";"24 ott 2010, 16:51";"Jeta";"Kingsbury Donald";I4;;;;
"23 ott 2010, 19:50";"23 ott 2010, 19:52";"Jim Digriz, l'implacabile";"Harrison Harry";M5;;;;
"30 gen 2011, 16:11";"05 feb 2011, 21:25";Jubiabá;"Amado Jorges";E2;;;;
"21 ago 2015, 14:19";"28 ago 2015, 13:15";"Juggernaut";"Altier Alan D.";I1;;;;
"23 ott 2010, 17:06";"23 ott 2010, 17:46";"Justine";"Crepax Guido";L1;;;;
"30 gen 2011, 16:18";"14 giu 2016, 17:27";"Justine";"Durrell L.";"Crt5";;;;
"24 ott 2010, 13:13";"14 giu 2016, 17:27";Kaidara;"Ba Amadu-Hampate";"crt1";;;;
"24 ott 2010, 13:51";"14 giu 2016, 17:27";Kameraden;"Hassen Sven";"crt1";;;;
"24 ott 2010, 13:50";"14 giu 2016, 17:27";"Kaputt";"Malaparte Curzio";P2;;;;
"18 gen 2011, 20:27";"28 gen 2011, 17:15";Kermesse;"Sciascia Leonardo";Cer;;;;
"30 gen 2011, 16:54";"05 feb 2011, 21:25";Kobilek;Soffici;D1;;;;
"01 nov 2010, 16:28";"01 nov 2010, 16:28";Komarr;"McMaster Bujold Lois";K4;;;;
"01 nov 2010, 15:23";"01 nov 2010, 15:24";Kondor;"Altieri Alan D.";I1;;;;
"11 ott 2015, 12:56";"14 giu 2016, 17:27";"l' abc del bridge";"Rosa Federico";"crt 2";;;;
"11 ott 2015, 13:07";"14 giu 2016, 17:27";"L' ex avvocato";"Grisham John";J1;;;;
"18 gen 2011, 20:24";"28 gen 2011, 17:15";"L'affaire Moro";"Sciascia Leonardo";Cer;;;;
"24 ott 2010, 14:47";"28 ago 2015, 13:15";"L'agenda Icaro";"Ludlum Robert";Fienile;;;;
"01 nov 2010, 16:34";"01 nov 2010, 16:34";"L'agopuntura cutanea";"Orlandini Pietro";K5;;;;
"24 ott 2010, 14:36";"24 ott 2010, 14:36";"L'alba delle tenebre";"Leiber Fritz";J1;;;;
"06 giu 2015, 12:53";"28 ago 2015, 13:15";"L'alta cucina del delitto";"Stoit Rex";L3;;;;
"04 gen 2011, 15:38";"04 gen 2011, 23:47";"L'alternativa del diavolo";"Forsyth Frederick";G3;;;;
"24 ott 2010, 14:55";"24 ott 2010, 14:55";"L'altra faccia della spirale";"Asimov Isaac";J2;;;;
"23 ott 2010, 18:25";"23 ott 2010, 18:25";"L'altra parte del mondo";McCullough;L4;;;;
"04 gen 2011, 15:58";"04 gen 2011, 23:47";"L'alveare di Hellstrom";"Herbert Frank";G4;;;;
"06 set 2015, 15:38";"14 giu 2016, 17:27";"L'amante giapponese";"Allende Isabel";G1;;;;
"16 ago 2012, 11:00";"29 ott 2013, 17:46";"L'ambiente conviene!";"Francesconi Sara ";L2;;;;
"05 gen 2011, 16:59";"28 gen 2011, 17:15";"L'amica delle mogli - Non si sa come - Sogno (ma forse no)";"Pirandello Luigi";F1;;;;
"24 ott 2010, 15:57";"24 ott 2010, 15:58";"L'amore e' difficile";"Hamsun Knut";J3;2;;;
"18 gen 2011, 19:13";"28 gen 2011, 17:15";"L'amore per la vita";"Fromm Erich";Cer;;;;
"23 ott 2010, 19:06";"23 ott 2010, 19:06";"L'amuleto d'ambra";"Gabldon Diana";M3;;;;
"11 ott 2015, 14:36";"14 giu 2016, 17:27";"L'anarchia a Carrara";"Andrenucci Gian Maria";F2;;;;
"05 gen 2011, 16:41";"28 gen 2011, 17:15";"L'anarchia a Carrara";"Andrenucci Gian Maria";R1;;;;
"04 gen 2011, 15:14";"14 giu 2016, 17:27";"L'animale morente";"Roth Philip";D4;;;;
"23 ott 2010, 19:49";"23 ott 2010, 19:49";"L'anno del sole quieto";"Tucker Wilson";M5;;;;
"23 ott 2010, 17:13";"02 giu 2012, 14:51";"L'antipatico";"Almanacco 1960";L2;;;;
"28 ott 2010, 22:02";"28 ott 2010, 23:41";"L'apparenza inganna";"Manara Milo";A2;;;;
"24 ott 2010, 14:45";"24 ott 2010, 14:45";L'appello;"Grisham John";J1;;;;
"01 nov 2010, 16:27";"01 nov 2010, 16:27";"L'apprendista ammiraglio";"McMaster Bujold Lois";K4;;;;
"30 gen 2011, 16:09";"14 giu 2016, 17:27";"L'aquila solitaria";"Lindbergh Charles";"Crt5";;;;
"28 ott 2010, 18:12";"28 ott 2010, 23:41";"L'aquilone e Charlie Brown";"Schultz M. Charles";A2;;;;
"23 ott 2010, 19:12";"23 ott 2010, 19:12";"L'arciere del re";"Cornwell Bernard";M5;;;;
"04 gen 2011, 15:46";"04 gen 2011, 23:47";"L'arma finale";"Banks Iain M.";G4;;;;
"24 ott 2010, 12:40";"24 ott 2010, 12:40";"L'arma finale";"Banks Ian";N5;;;;
"01 nov 2010, 16:30";"01 nov 2010, 16:30";"L'armata degli eroi";"Frankowski Leo";K4;;;;
"23 ott 2010, 19:28";"23 ott 2010, 19:29";"L'armata degli eroi";"Frankowski Leo";M5;;;;
"23 ott 2010, 18:44";"23 ott 2010, 18:44";"L'armata tradita";"Gerlach Heinrich";L4;;;;
"18 gen 2011, 19:15";"28 gen 2011, 17:15";"L'arte di amare";"Fromm Erich";Cer;;;;
"18 gen 2011, 19:14";"28 gen 2011, 17:15";"L'arte di ascoltare";"Fromm Erich";Cer;;;;
"28 ott 2010, 22:45";"28 ott 2010, 23:41";"L'arte di Jacovitti";"Jacovitti ";A3;;;;
"28 ott 2010, 22:37";"28 ott 2010, 23:41";"L'arte di Milo Manara";"Manara Milo";A3;;;;
"24 ott 2010, 16:40";"24 ott 2010, 16:41";"L'arte e il piacere di fumare la pipa";"Peroni Baldo";I5;;;;
"21 ago 2015, 16:09";"28 ago 2015, 13:15";"L'arte nel Rinascimento";aavv;D3;;;;
"30 gen 2011, 17:10";"14 giu 2016, 17:27";"L'assassino guarda il fiume";"Williams Charles";"crt1";;;;
"30 gen 2011, 16:34";"24 ago 2015, 12:11";"L'assassino ha lasciato la firma, L'estremo insulto, Uccideró alle 8, attentato Carrell, Due colpi in uno";"McBain Ed";E4;;;;
"24 ott 2010, 15:53";"24 ott 2010, 15:53";"L'asso della bottiglia";"Boyington Gregory";J3;;;;
"23 ott 2010, 20:13";"14 giu 2016, 17:27";"L'attentatore";"Robinson Patrick";"da leggere";;;;
"23 ott 2010, 20:16";"23 ott 2010, 20:16";"L'autopompa fantasma";"Sjowall M. e Walhoo P.";N1;;;;
"24 ott 2010, 12:22";"24 ott 2010, 12:22";"L'autunno dell'azteco";"Jennigs Gary";O2;;;;
"24 ott 2010, 16:54";"24 ott 2010, 16:54";L'avversario;"May Julian";I4;;;;
"23 ott 2010, 18:28";"23 ott 2010, 18:28";"L'avversario - Giochi di potere";"Clancy Tom";L4;;;;
"24 ott 2010, 14:44";"24 ott 2010, 14:44";"L'avvocato di strada";"Grisham John";J1;;;;
"24 ott 2010, 16:39";"24 ott 2010, 16:39";"L'azteco";"Jennings Gary";I5;;;;
"04 gen 2012, 15:17";"02 giu 2012, 14:51";"L'eclissi della borghesia";"De Rita Giuseppe, Galdo Antonio";T1;;;;
"18 gen 2011, 20:39";"28 gen 2011, 17:15";"L'educazione delle donne";"de Laclos Choderlos";Cer;;;;
"01 nov 2010, 15:16";"01 nov 2010, 15:16";"L'educazione musicale nella scuola media";"Tosto Graziella";I2;;;;
"06 set 2015, 15:25";"14 giu 2016, 17:27";"L'egoismo maturo e la follia del capitale";"Barcellona Pietro";P2;;;;
"06 set 2015, 14:52";"14 giu 2016, 17:27";"L'eleganza del riccio";"Barbery Muriel";F5;;;;
"04 gen 2011, 17:35";"04 gen 2011, 23:47";"L'empereur Smith";"Goscinny R. e Uderzo A.";F2;;;;
"23 ott 2010, 19:41";"23 ott 2010, 19:42";"L'enciclopedia finale 2°";"Dickson Gordon R.";M5;;;;
"24 ott 2010, 16:11";"24 ott 2010, 16:11";"L'energia alternativa";"Cella Paolo";J4;;;;
"23 ott 2010, 14:49";"23 ott 2010, 15:04";"L'energia alternativa";"Commoner Barry";A1;;;;
"24 ott 2010, 13:41";"14 giu 2016, 17:27";"L'enigma del solitario";"Gaarder Jostein";O1;;;;
"24 ott 2010, 16:43";"24 ott 2010, 16:43";"L'era degli Ylane'";"Harrison Harry";I4;;;;
"30 gen 2011, 15:35";"05 feb 2011, 21:25";"L'era dei miracoli";"Brunner John";E1;;;;
"01 nov 2010, 15:25";"01 nov 2010, 15:25";"L'eretico";"Altieri Alan D.";I1;;;;
"01 nov 2010, 16:25";"01 nov 2010, 16:25";"L'eroe dei Vor";"McMaster Bujold Lois";K4;;;;
"23 ott 2010, 19:10";"23 ott 2010, 19:11";"L'eroe di Trafalgar";"Cornwell Bernard";M5;;;;
"04 gen 2011, 16:22";"02 giu 2012, 14:51";L'esclusa;"Pirandello Luigi";F1;;;;
"04 gen 2011, 16:32";"04 gen 2011, 23:47";"L'esplorazione dello spazio";"Clarke A. C.";F5;;;;
"04 gen 2011, 16:57";"04 gen 2011, 23:47";"L'estate incantata";"Bradbury Ray";F3;;;;
"24 ott 2010, 14:20";"14 giu 2016, 17:27";"L'eta' del dubbio";"Camilleri Andrea";T3;;;;
"04 gen 2012, 15:14";"02 giu 2012, 14:51";"L'Europa barbara e feudale - vol1";"AaVv a cura di Guidetti M.";C;;;;
"23 ott 2010, 17:05";"23 ott 2010, 17:46";"L'histoire d'O n. 2";"Crepax Guido";L1;;;;
"30 gen 2011, 17:13";"05 feb 2011, 21:25";"L'hopital d'enfants et la maternité";"Aurousseau - Cheverry";D2;;;;
"04 gen 2011, 15:47";"04 gen 2011, 23:47";"L'impero di Azad";"Banks Iain M.";G4;;;;
"23 ott 2010, 18:27";"23 ott 2010, 18:27";"L'indipendenza della signorina Bennet";"McCullough Colleen";L4;;;;
"04 gen 2011, 15:51";"04 gen 2011, 23:47";"L'inferno tra i ghiacci";"Foster Alan Dean";G4;;;;
"21 ago 2015, 15:49";"28 ago 2015, 13:15";L'inghippo;"Alianello Carlo";D1;;;;
"30 gen 2011, 15:27";"05 feb 2011, 21:25";"L'insostenibile leggerezza dell'essere";"Kundera Milan";E1;;;;
"24 ott 2010, 12:55";"24 ott 2010, 12:55";"L'intercettore";"Puggioni Francesco";N5;;;;
"01 nov 2010, 16:22";"01 nov 2010, 16:22";"L'intermezzo valdese";"Barbieri Silvio";I2;;;;
"24 ott 2010, 16:50";"24 ott 2010, 16:51";"L'intevento";"May Julian";I4;;;;
"05 feb 2013, 09:59";"29 ott 2013, 17:46";"L'intrigo saudita";"Speroni Donato";T2;;;;
"04 gen 2011, 16:00";"04 gen 2011, 23:47";"L'intrigo Wetware";"Swanwick Michael";G4;;;;
"24 ott 2010, 17:04";"24 ott 2010, 17:04";"L'invasione degli uguali";"Pohl Frederik";I3;;;;
"24 ott 2010, 12:29";"24 ott 2010, 12:30";"L'invasione dei Paratwa";"Hinz C.";O2;;;;
"24 ott 2010, 16:46";"24 ott 2010, 16:46";"L'invasione dei Paratwa";"Hinz Christopher";I4;;;;
"21 ago 2015, 15:18";"28 ago 2015, 13:15";"L'inverno del mondo";"Follet Ken";H4;;;;
"24 ott 2010, 16:06";"24 ott 2010, 16:06";"L'inverno del nostro scontento";"Steinbeck John";J4;;;;
"04 gen 2011, 15:56";"04 gen 2011, 23:47";"L'investigatore";"Hetzel Miro";G4;;;;
"04 gen 2011, 13:26";"04 gen 2011, 23:47";"L'isola degli scomparsi";"Smalley Peter";H2;;;;
"24 ott 2010, 16:57";"24 ott 2010, 16:57";"L'isola del caos";"Brunner John";I3;;;;
"30 gen 2011, 16:26";"05 feb 2011, 21:25";"L'isola del giorno prima";"Eco Umberto";E3;;;;
"04 gen 2011, 13:09";"04 gen 2011, 23:47";"L'isola della desolazione";"O'Brian, Patrick";H1;;;;
"04 gen 2011, 15:31";"04 gen 2011, 23:47";"L'isola misteriosa";"Verne Jules";G3;;;;
"04 gen 2011, 15:13";"04 gen 2011, 23:47";"L'isola sotto il mare";"Allende Isabel";G1;;;;
"24 ott 2010, 16:03";"24 ott 2010, 16:03";"L'italia del dopoguerra";"Kogan Norman";J4;;;;
"28 ott 2010, 23:19";"28 ott 2010, 23:41";"l'Italia delle banche";Barca;A4;;;;
